gt_id,layer,source_id_lossy,source_map,symbol_type,confidence_grade,position_source,provenance,x,y
student:04451,student_reviewed,1000041537962574200,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,395360.457,4620283.697
student:04452,student_reviewed,1000041537962816800,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,386076.854,4620722.348
student:04453,student_reviewed,1000041537963560700,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,392647.607,4619966.852
student:04454,student_reviewed,1000041537964731500,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,386428.765,4617730.293
student:04455,student_reviewed,1000041537964765300,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,386508.039,4617704.745
student:04456,student_reviewed,1000041537965349600,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,395599.110,4616440.868
student:04457,student_reviewed,1000041537965442300,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,392039.339,4616528.269
student:04458,student_reviewed,1000041537965919900,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,376230.179,4615810.960
student:04459,student_reviewed,1000041537966517e3,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,395156.013,4615946.811
student:04460,student_reviewed,1000041537966863600,K-35-076-3,Mound,as_digitised,as_digitised,student_digitised,386410.708,4614357.273
student:04461,student_reviewed,1000051538039061800,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,403247.822,4631077.198
student:04462,student_reviewed,1000051538039123300,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,403575.661,4631299.562
student:04463,student_reviewed,1000051538039229600,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,405397.600,4631526.125
student:04464,student_reviewed,1000051538039496200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,415872.023,4631223.578
student:04465,student_reviewed,1000051538039724200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,412430.669,4630582.086
student:04466,student_reviewed,1000051538039747200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,412423.148,4630233.682
student:04467,student_reviewed,1000051538040159e3,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,404273.769,4630287.725
student:04468,student_reviewed,1000051538040200700,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,403198.929,4630357.428
student:04469,student_reviewed,1000051538040239100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,401887.048,4630531.916
student:04470,student_reviewed,1000051538040286200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,401349.421,4630023.922
student:04471,student_reviewed,1000051538040323600,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,401084.519,4630038.176
student:04472,student_reviewed,1000051538040392800,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,400514.713,4630122.698
student:04473,student_reviewed,1000051538040836600,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,398761.317,4629956.119
student:04474,student_reviewed,1000051538040983e3,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,400271.703,4629685.065
student:04475,student_reviewed,1000051538041031200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,400952.251,4629835.371
student:04476,student_reviewed,1000051538041076600,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,401088.191,4629449.584
student:04477,student_reviewed,1000051538042086300,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,401548.187,4628835.922
student:04478,student_reviewed,1000051538042107900,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,401522.559,4628559.914
student:04479,student_reviewed,1000051538042838e3,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,407944.185,4627127.012
student:04480,student_reviewed,1000051538043041400,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,413850.861,4627206.740
student:04481,student_reviewed,1000051538043512200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,409927.247,4626520.404
student:04482,student_reviewed,1000051538043833500,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,396374.806,4626176.813
student:04483,student_reviewed,1000051538043978200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,399199.863,4625809.938
student:04484,student_reviewed,1000051538044005e3,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,399249.678,4625736.673
student:04485,student_reviewed,1000011538044587800,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,409644.106,4625923.756
student:04486,student_reviewed,1000011538044654200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,411311.092,4625363.655
student:04487,student_reviewed,1000011538044767200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,415123.012,4625664.522
student:04488,student_reviewed,100001153804481e4,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,415036.645,4625161.152
student:04489,student_reviewed,1000011538044885100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,414913.055,4624458.503
student:04490,student_reviewed,1000011538044982e3,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,407117.538,4624640.817
student:04491,student_reviewed,1000011538045031e3,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,407075.626,4624099.257
student:04492,student_reviewed,1000011538045085200,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,406821.137,4624239.171
student:04493,student_reviewed,1000011538045130500,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,406244.680,4624376.380
student:04494,student_reviewed,1000011538045178900,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,406109.023,4624832.955
student:04495,student_reviewed,1000011538045280100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,403480.341,4624811.988
student:04496,student_reviewed,1000011538045323500,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,403448.107,4624312.330
student:04497,student_reviewed,1000011538045354500,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,403015.079,4624140.893
student:04498,student_reviewed,1000011538045589100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,402041.475,4623756.482
student:04499,student_reviewed,1000011538045648100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,402601.439,4623092.708
student:04500,student_reviewed,1000011538045705e3,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,402927.639,4623346.049
student:04501,student_reviewed,1000051538045826800,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,403577.600,4623579.851
student:04502,student_reviewed,100005153804605e4,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,412372.781,4623558.215
student:04503,student_reviewed,1000051538046148100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,414410.697,4623432.118
student:04504,student_reviewed,1000051538046179100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,414602.958,4623987.516
student:04505,student_reviewed,1000051538047088100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,410634.068,4620314.140
student:04506,student_reviewed,1000051538048704300,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,400387.989,4617157.817
student:04507,student_reviewed,1000051538049636100,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,413377.524,4616637.839
student:04508,student_reviewed,1000051538050988800,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,402338.032,4615748.941
student:04509,student_reviewed,1000051538051909800,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,403131.460,4613657.171
student:04510,student_reviewed,1000051538043324300,K-35-076-4,Mound,as_digitised,as_digitised,student_digitised,413397.995,4626812.474
student:04511,student_reviewed,merged-K-35-077-1_c02788,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,418588.583,4643975.254
student:04512,student_reviewed,merged-K-35-077-1_c02944,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,430621.636,4639672.622
student:04513,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,417504.301,4649251.818
student:04514,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,418268.121,4649535.304
student:04515,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,417584.887,4639527.707
student:04516,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,417680.997,4633821.378
student:04517,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,417512.542,4631953.467
student:04518,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,419678.168,4644920.512
student:04519,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,419350.039,4646158.125
student:04520,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,421436.273,4643812.206
student:04521,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,421275.368,4632974.571
student:04522,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,422875.988,4633029.683
student:04523,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,423080.673,4641255.583
student:04524,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,421960.962,4644798.823
student:04525,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,424207.605,4644033.868
student:04526,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,425217.655,4643771.552
student:04527,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,424896.385,4642768.605
student:04528,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,424111.163,4642130.119
student:04529,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,426975.452,4647722.825
student:04530,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,426396.776,4649456.139
student:04531,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,429151.883,4641916.587
student:04532,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,428218.440,4634411.292
student:04533,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,429443.258,4634938.006
student:04534,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,428094.451,4632801.823
student:04535,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,428098.775,4632458.512
student:04536,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,430829.869,4633772.371
student:04537,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,430578.606,4634743.782
student:04538,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,431617.474,4634777.404
student:04539,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,430524.587,4637205.761
student:04540,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,430663.649,4637386.196
student:04541,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,430541.137,4639877.197
student:04542,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,431592.605,4643880.532
student:04543,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,430863.298,4647054.612
student:04544,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,432245.547,4648809.924
student:04545,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,433806.840,4647710.765
student:04546,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,433503.329,4644412.759
student:04547,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,432575.980,4643765.256
student:04548,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,432608.655,4643700.954
student:04549,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,432866.059,4643422.790
student:04550,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,433354.900,4639678.564
student:04551,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,432260.162,4636692.755
student:04552,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,432441.669,4635462.970
student:04553,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,433011.205,4634316.677
student:04554,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,433199.563,4633475.549
student:04555,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,433141.687,4633376.012
student:04556,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,432032.374,4632673.409
student:04557,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,434622.937,4641264.484
student:04558,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,434754.946,4643836.661
student:04559,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,435568.003,4644248.898
student:04560,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,436338.654,4649649.331
student:04561,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,436029.942,4648481.913
student:04562,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,437410.685,4644883.700
student:04563,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,436955.193,4644034.496
student:04564,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,437465.380,4644009.886
student:04565,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,437205.486,4643118.599
student:04566,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,436408.315,4642569.813
student:04567,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,437164.581,4641896.365
student:04568,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,437267.968,4634103.049
student:04569,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,437451.578,4634408.873
student:04570,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,437281.260,4632433.057
student:04571,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,436520.809,4631934.640
student:04572,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,436543.685,4631860.764
student:04573,student_reviewed,100002e13,K-35-077-1,Mound,as_digitised,as_digitised,student_digitised,436584.889,4631638.367
student:04574,student_reviewed,merged-K-35-077-2_c03562,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,443382.802,4644186.765
student:04575,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,456994.197,4649221.193
student:04576,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,457598.597,4648654.781
student:04577,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,442491.675,4646418.953
student:04578,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439234.123,4646253.068
student:04579,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,437793.859,4645084.833
student:04580,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,437910.950,4644686.910
student:04581,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,438826.546,4644718.458
student:04582,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,438806.747,4644319.122
student:04583,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,447116.540,4645504.272
student:04584,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,453990.648,4642865.247
student:04585,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,454815.624,4642252.334
student:04586,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,453652.448,4642967.423
student:04587,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,453528.388,4642910.879
student:04588,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445291.634,4643674.468
student:04589,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,444231.320,4643540.170
student:04590,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439071.824,4644178.069
student:04591,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439640.541,4643958.000
student:04592,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439160.263,4643731.902
student:04593,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,438560.044,4643859.825
student:04594,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,438066.607,4642197.826
student:04595,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,437826.532,4641163.846
student:04596,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,437806.812,4641031.556
student:04597,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439157.879,4640265.191
student:04598,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,440405.647,4640331.208
student:04599,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,440613.473,4641582.158
student:04600,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,451269.092,4640266.993
student:04601,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,446007.204,4639135.620
student:04602,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445977.681,4639225.268
student:04603,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439590.768,4639510.814
student:04604,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439264.805,4638888.128
student:04605,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,444038.564,4638413.728
student:04606,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,452006.758,4637766.612
student:04607,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,450782.463,4637355.671
student:04608,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445936.030,4637218.054
student:04609,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,438700.520,4637528.178
student:04610,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,438439.481,4637822.444
student:04611,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,440852.202,4636506.428
student:04612,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,441483.317,4635100.469
student:04613,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,441642.616,4635273.238
student:04614,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,444788.541,4635254.489
student:04615,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,444750.343,4636230.332
student:04616,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,444257.154,4636457.897
student:04617,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445741.235,4636994.406
student:04618,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445308.973,4636682.574
student:04619,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445654.459,4636534.058
student:04620,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445754.605,4636301.314
student:04621,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,449216.410,4636744.097
student:04622,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,457599.980,4633217.144
student:04623,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,453425.199,4633031.978
student:04624,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,453176.924,4633060.365
student:04625,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,447265.948,4633151.285
student:04626,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,447161.803,4634844.592
student:04627,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,446312.869,4632999.279
student:04628,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,444838.319,4633543.672
student:04629,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,444308.381,4633239.156
student:04630,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,443843.474,4634443.437
student:04631,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,442769.493,4634573.139
student:04632,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,441470.386,4634984.302
student:04633,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,440882.996,4634317.122
student:04634,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,440766.629,4633813.249
student:04635,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,440744.739,4633664.263
student:04636,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439436.820,4633147.361
student:04637,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,439655.148,4633987.147
student:04638,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,438665.375,4634135.068
student:04639,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445608.682,4632629.542
student:04640,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,445578.726,4632532.101
student:04641,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,446712.171,4632683.891
student:04642,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,446677.862,4631855.634
student:04643,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,447483.404,4632193.514
student:04644,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,447589.549,4632144.522
student:04645,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,447706.071,4632272.442
student:04646,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,447710.446,4632203.902
student:04647,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,447856.685,4632104.325
student:04648,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,448249.561,4632241.839
student:04649,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,448641.805,4632236.397
student:04650,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,448819.653,4632152.036
student:04651,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,449034.957,4632419.000
student:04652,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,449249.697,4632404.713
student:04653,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,450288.461,4631772.449
student:04654,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,451809.145,4631821.018
student:04655,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,451970.283,4631920.292
student:04656,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,453938.739,4631849.499
student:04657,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,453956.697,4631924.594
student:04658,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,454572.509,4632277.678
student:04659,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,456695.371,4632437.788
student:04660,student_reviewed,100002e13,K-35-077-2,Mound,as_digitised,as_digitised,student_digitised,456804.559,4632464.209
student:04661,student_reviewed,1.0000415365604401e+018,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,416943.728,4631672.693
student:04662,student_reviewed,100004153656053e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,418298.115,4630882.543
student:04663,student_reviewed,100004153656067e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,420325.769,4630691.611
student:04664,student_reviewed,10000415365608e5,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,428460.366,4630179.389
student:04665,student_reviewed,100004153656089e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,432381.565,4631473.369
student:04666,student_reviewed,100004153656091e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,432410.571,4630822.910
student:04667,student_reviewed,100004153656097e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,432454.446,4630612.855
student:04668,student_reviewed,100004153656479e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,437373.120,4630453.445
student:04669,student_reviewed,1.0000415365648399e+018,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,435961.922,4630751.586
student:04670,student_reviewed,100004153656488e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,435862.462,4630242.086
student:04671,student_reviewed,10000415365652e5,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,421123.107,4629721.605
student:04672,student_reviewed,100004153656525e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,425551.498,4629564.277
student:04673,student_reviewed,100004153656554e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,432402.919,4629788.898
student:04674,student_reviewed,100004153656565e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,435062.024,4629702.647
student:04675,student_reviewed,100004153656634e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,437383.393,4627594.512
student:04676,student_reviewed,100004153656638e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,437353.265,4627296.479
student:04677,student_reviewed,100004153656661e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,426896.406,4627975.645
student:04678,student_reviewed,1.0000415365667599e+018,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,424531.254,4627917.887
student:04679,student_reviewed,100004153656686e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,418782.463,4627247.782
student:04680,student_reviewed,100004153656696e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,417453.341,4628416.211
student:04681,student_reviewed,100004153656723e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,423165.378,4626471.628
student:04682,student_reviewed,100004153656728e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,423320.755,4626811.025
student:04683,student_reviewed,1.0000415365703601e+018,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,422775.172,4625938.044
student:04684,student_reviewed,100004153657048e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,424897.565,4626097.870
student:04685,student_reviewed,100004153657055e4,K-35-077-3,Mound,as_digitised,as_digitised,student_digitised,424963.100,4626108.358
