order_index,tile_name,map_name,tier,minx,miny,maxx,maxy,px_m
552,K-35-074-1_x1008_y3024.png,K-35-074-1,20pct,297351.6606030731,4635599.857337096,299284.64690276526,4637532.8436367875,5.033818488781738
553,K-35-066-4_x4032_y3024.png,K-35-066-4,20pct,499424.0086491339,4651144.656933015,501353.2972650528,4653073.945548934,5.02418910395545
554,K-35-056-3_x3360_y3024.png,K-35-056-3,20pct,557766.2335897787,4688474.550248019,559690.0083071223,4690398.324965363,5.009829993082349
555,K-35-063-2_Chirpan_4326_x1344_y1680.png,K-35-063-2_Chirpan_4326,20pct,361709.1166368115,4678209.854317801,363647.26644987863,4680148.004130868,5.047265138195598
556,K-35-053-4_Boyadzhik_x1344_y672.png,K-35-053-4_Boyadzhik,20pct,444815.4033277166,4700231.252316171,446739.18298494467,4702155.031973399,5.009842857364826
557,K-35-077-4_x2016_y3024.png,K-35-077-4,20pct,447592.02200013463,4614326.356203951,449526.919036122,4616261.253239938,5.038794364550388
558,K-35-054-1_Straldzha_4326_x1344_y2688.png,K-35-054-1_Straldzha_4326,20pct,465409.5122806097,4708580.726763094,467333.0703597731,4710504.284842257,5.009265831154759
559,K-35-055-4_x1008_y2688.png,K-35-055-4,20pct,525441.1750888176,4690006.8429062655,527364.9099205086,4691930.577737956,5.0097261241953674
560,K-35-063-3_Tatarevo_4326_x3024_y3360.png,K-35-063-3_Tatarevo_4326,20pct,349084.0462893559,4651695.5643221075,351026.7693974501,4653638.287430202,5.059174760661942
561,K-35-066-2_x2688_y1344.png,K-35-066-2,20pct,492706.13997616543,4678103.707399161,494632.6467418168,4680030.214164812,5.016944702217036
562,K-35-064-1_Sredets_4326_x3696_y1008.png,K-35-064-1_Sredets_4326,20pct,394271.09750828,4681151.932381742,396207.4649787326,4683088.299852194,5.042623620970214
563,K-35-052-2_x1344_y672.png,K-35-052-2,20pct,403885.3347041953,4719230.371024811,405806.4604175457,4721151.496738161,5.002931545183249
564,K-35-076-4_x0_y1344.png,K-35-076-4,20pct,395808.2751976145,4623274.226738557,397743.31663516595,4625209.268176109,5.039170410290201
565,K-35-064-2_Radnevo_4326_x3360_y3360.png,K-35-064-2_Radnevo_4326,20pct,413268.07630227954,4668914.48133764,415202.5930919942,4670848.998127355,5.037804139881852
566,K-35-067-3_x2016_y0.png,K-35-067-3,20pct,509999.776858037,4666364.3814253565,511929.0356763209,4668293.64024364,5.024111505947682
567,K-35-066-1_x2016_y336.png,K-35-066-1,20pct,468684.2525177431,4683251.532807669,470610.77961914975,4685178.0599090755,5.016997659913159
568,K-35-074-3_x2352_y1008.png,K-35-074-3,20pct,303596.0909365107,4627231.251323594,305531.85364781297,4629167.014034896,5.041048727349637
569,K-35-064-3_Dimitrovgrad_4326_x2016_y1680.png,K-35-064-3_Dimitrovgrad_4326,20pct,385489.7279727581,4659242.361961277,387428.744583405,4661181.378571924,5.049522423559513
570,K-35-065-4_x1008_y1008.png,K-35-065-4,20pct,442821.4828461728,4661515.152964076,444750.8327149136,4663444.502832817,5.024348616512422
571,K-35-063-4_Skobelevo_4326_x3024_y672.png,K-35-063-4_Skobelevo_4326,20pct,369832.0911334238,4664783.011599112,371772.94936762785,4666723.869833317,5.0543183182397415
572,K-35-053-1_x2016_y1008.png,K-35-053-1,20pct,427789.05022435833,4717277.016217809,429710.09617098654,4719198.062164437,5.002723819344283
573,K-35-067-4_x672_y672.png,K-35-067-4,20pct,523876.303258373,4663078.734064896,525805.6077667611,4665008.038573284,5.024230490594012
574,K-35-056-3_x1344_y1008.png,K-35-056-3,20pct,547666.4163237244,4698574.367514073,549590.191041068,4700498.142231417,5.009829993082349
575,K-35-066-3_x336_y2352.png,K-35-066-3,20pct,460149.897501096,4654611.496508209,462079.20658939425,4656540.805596507,5.024242417443323
576,K-35-077-3_x2352_y672.png,K-35-077-3,20pct,428472.7622224323,4626388.886541999,430407.72116765706,4628323.845487224,5.038955586522813
577,K-35-077-4_x1344_y3696.png,K-35-077-4,20pct,444205.9521871568,4610940.286390973,446140.8492231442,4612875.18342696,5.038794364550388
578,K-35-053-1_x3024_y3360.png,K-35-053-1,20pct,432831.7958342574,4705510.609794712,434752.8417808856,4707431.65574134,5.002723819344283
579,K-35-052-2_x2016_y1680.png,K-35-052-2,20pct,407247.3047025585,4714187.4160272665,409168.43041590886,4716108.541740617,5.002931545183249
580,K-35-065-4_x0_y3024.png,K-35-065-4,20pct,437756.9394407283,4651386.066153187,439686.28930946905,4653315.416021928,5.024348616512422
581,K-35-050-4_x0_y1680.png,K-35-050-4,20pct,314500.1763984493,4697358.391676445,316424.61828159867,4699282.833559594,5.0115674040348495
582,K-35-052-3_x2688_y3360.png,K-35-052-3,20pct,389760.3242145867,4687580.043445622,391684.34480164526,4689504.06403268,5.0104702787983415
583,K-35-067-4_x336_y0.png,K-35-067-4,20pct,522188.1618135334,4666455.016954575,524117.4663219215,4668384.321462963,5.024230490594012
584,K-35-066-4_x2016_y1344.png,K-35-066-4,20pct,489295.2434155597,4659585.294627661,491224.5320314786,4661514.58324358,5.02418910395545
585,K-35-055-3_x672_y1344.png,K-35-055-3,20pct,503237.64884396177,4696649.275021179,505161.35272121086,4698572.978898427,5.009645513669511
586,K-35-077-1_x2016_y2352.png,K-35-077-1,20pct,426980.2044888802,4636448.295586939,428912.39235517336,4638380.483453232,5.031739235138502
587,K-35-074-1_x2352_y1680.png,K-35-074-1,20pct,304117.1126519957,4642365.309386019,306050.09895168786,4644298.29568571,5.033818488781738
588,K-35-042-3_x672_y1344.png,K-35-042-3,20pct,462253.53964456345,4733753.166342321,464171.6869099042,4735671.313607662,4.995175170158139
589,K-35-076-2_x672_y2688.png,K-35-076-2,20pct,399458.6147081362,4635029.039721366,401390.8845197882,4636961.309533018,5.031952634510465
590,K-35-077-3_x0_y1008.png,K-35-077-3,20pct,416621.13868293073,4624695.797464928,418556.0976281555,4626630.756410153,5.038955586522813
591,K-35-077-2_x2352_y1344.png,K-35-077-2,20pct,449429.3795979388,4641308.973225952,451361.5059652911,4643241.099593304,5.031579081646669
592,K-35-076-4_x2688_y1680.png,K-35-076-4,20pct,409353.5652604744,4621581.0654807,411288.60669802583,4623516.106918251,5.039170410290201
593,K-35-074-4_x1344_y672.png,K-35-074-4,20pct,319328.55666995456,4628351.261327922,321264.13394261716,4630286.838600585,5.040565814225526
594,K-35-075-2_x672_y3024.png,K-35-075-2,20pct,357940.1575978709,4634061.8988060905,359872.65264572296,4635994.393853943,5.032539187114708
595,K-35-076-3_x0_y1344.png,K-35-076-3,20pct,374995.18380274845,4623606.097813927,376930.3283172275,4625541.242328405,5.039438839789152
596,K-35-053-2_x0_y3360.png,K-35-053-2,20pct,438245.581443574,4705299.12839434,440166.5675266809,4707220.114477447,5.002567924757538
597,K-35-062-4_Asenovgrad_4326_x3696_y3696.png,K-35-062-4_Asenovgrad_4326,20pct,331738.45306930505,4650553.440019541,333683.038173197,4652498.025123433,5.064023708051991
598,K-35-077-4_x2688_y2352.png,K-35-077-4,20pct,450978.0918131125,4617712.42601693,452912.98884909984,4619647.323052917,5.038794364550388
599,K-35-054-2_Atolov_4326_x3024_y2352.png,K-35-054-2_Atolov_4326,20pct,494408.4574956284,4710124.257363843,496330.2781457097,4712046.078013924,5.00474127625345
600,K-35-063-2_Chirpan_4326_x2016_y3696.png,K-35-063-2_Chirpan_4326,20pct,365100.87880967895,4668034.567799198,367039.02862274606,4669972.717612266,5.047265138195598
601,K-35-055-3_x3696_y1344.png,K-35-055-3,20pct,518386.81687729835,4696649.275021179,520310.52075454744,4698572.978898427,5.009645513669511
602,K-35-074-2_x3360_y3696.png,K-35-074-2,20pct,329950.2094457195,4631644.431123846,331883.01153821277,4633577.23321634,5.033338782534581
603,K-35-042-3_x3360_y3696.png,K-35-042-3,20pct,475680.5705019486,4722004.514342109,477598.7177672893,4723922.66160745,4.995175170158139
604,K-35-074-3_x4032_y3024.png,K-35-074-3,20pct,312065.05279845814,4617068.4970892565,314000.8155097604,4619004.259800559,5.041048727349637
605,K-35-076-4_x2016_y672.png,K-35-076-4,20pct,405967.2427447594,4626660.549254272,407902.28418231086,4628595.5906918235,5.039170410290201
606,K-35-074-1_x1680_y2688.png,K-35-074-1,20pct,300734.3866275344,4637291.220349327,302667.3729272266,4639224.206649018,5.033818488781738
607,K-35-067-3_x3360_y3360.png,K-35-067-3,20pct,516752.1827220306,4649483.366765372,518681.4415403145,4651412.625583656,5.024111505947682
608,K-35-056-3_x336_y2016.png,K-35-056-3,20pct,542616.5076906974,4693524.458881046,544540.2824080411,4695448.23359839,5.009829993082349
609,K-35-064-1_Sredets_4326_x3024_y1680.png,K-35-064-1_Sredets_4326,20pct,390882.45443498803,4677763.289308449,392818.8219054406,4679699.656778902,5.042623620970214
610,K-35-052-3_x3024_y336.png,K-35-052-3,20pct,391443.8422282629,4702731.705568708,393367.8628153215,4704655.726155766,5.0104702787983415
611,K-35-062-4_Asenovgrad_4326_x336_y2016.png,K-35-062-4_Asenovgrad_4326,20pct,314723.3334102502,4659060.999849069,316667.91851414216,4661005.584952961,5.064023708051991
612,K-35-052-2_x3024_y3024.png,K-35-052-2,20pct,412290.2597001032,4707463.47603054,414211.38541345356,4709384.60174389,5.002931545183249
613,K-35-054-1_Straldzha_4326_x2352_y3696.png,K-35-054-1_Straldzha_4326,20pct,470458.8522384137,4703531.386805289,472382.41031757713,4705454.944884453,5.009265831154759
614,K-35-076-3_x1344_y1008.png,K-35-076-3,20pct,381768.18960342515,4625299.349264096,383703.3341179042,4627234.493778574,5.039438839789152
615,K-35-051-3_x2352_y672.png,K-35-051-3,20pct,346884.02090352855,4701895.517074066,348808.30231113033,4703819.798481668,5.011149498962975
616,K-35-064-2_Radnevo_4326_x4032_y3696.png,K-35-064-2_Radnevo_4326,20pct,416653.48068428016,4667221.779146641,418587.9974739948,4669156.295936355,5.037804139881852
617,K-35-055-4_x2016_y1680.png,K-35-055-4,20pct,530490.9790220066,4695056.646839455,532414.7138536976,4696980.381671146,5.0097261241953674
618,K-35-076-3_x1344_y2016.png,K-35-076-3,20pct,381768.18960342515,4620219.594913588,383703.3341179042,4622154.739428067,5.039438839789152
619,K-35-075-1_x672_y3024.png,K-35-075-1,20pct,337180.53634540096,4634514.189465758,339113.1746882532,4636446.82780861,5.032912351177704
620,K-35-067-2_x3696_y672.png,K-35-067-2,20pct,538988.5651701228,4681592.316717972,540915.0876862952,4683518.839234144,5.016985719198904
621,K-35-062-4_Asenovgrad_4326_x3696_y2352.png,K-35-062-4_Asenovgrad_4326,20pct,331738.45306930505,4657359.487883164,333683.038173197,4659304.072987055,5.064023708051991
622,K-35-076-2_x4032_y336.png,K-35-076-2,20pct,416365.9755600914,4646864.192317735,418298.2453717434,4648796.462129387,5.031952634510465
623,K-35-042-3_x3360_y3360.png,K-35-042-3,20pct,475680.5705019486,4723682.893199282,477598.7177672893,4725601.040464623,4.995175170158139
624,K-35-062-4_Asenovgrad_4326_x1344_y336.png,K-35-062-4_Asenovgrad_4326,20pct,319827.86930796667,4667568.559678596,321772.45441185863,4669513.144782488,5.064023708051991
625,K-35-051-4_x4032_y336.png,K-35-051-4,20pct,375898.6000368736,4703125.199719644,377822.74101211445,4705049.340694885,5.010783789689715
626,K-35-064-2_Radnevo_4326_x672_y336.png,K-35-064-2_Radnevo_4326,20pct,399726.45877427707,4684148.801056644,401660.9755639917,4686083.317846359,5.037804139881852
627,K-35-075-3_x2352_y3024.png,K-35-075-3,20pct,345222.5157943908,4615983.531045472,347157.9282247095,4617918.943475791,5.040136537288315
628,K-35-067-3_x2016_y336.png,K-35-067-3,20pct,509999.776858037,4664676.279959358,511929.0356763209,4666605.538777642,5.024111505947682
629,K-35-064-3_Dimitrovgrad_4326_x3696_y2016.png,K-35-064-3_Dimitrovgrad_4326,20pct,393972.9256443381,4657545.722426961,395911.9422549849,4659484.739037608,5.049522423559513
630,K-35-053-4_Boyadzhik_x4032_y1008.png,K-35-053-4_Boyadzhik,20pct,458281.8609283134,4698547.945116097,460205.6405855415,4700471.724773325,5.009842857364826
631,K-35-056-3_x1008_y3360.png,K-35-056-3,20pct,545983.1134460488,4686791.247370344,547906.8881633924,4688715.022087688,5.009829993082349
632,K-35-055-2_x1680_y2352.png,K-35-055-2,20pct,528740.903865171,4710217.017224038,530661.8453897261,4712137.958748593,5.002451886862218
633,K-35-063-1_Granit_4326_x1008_y0.png,K-35-063-1_Granit_4326,20pct,339309.4641900865,4687204.341978106,341249.4925324834,4689144.370320503,5.052157141658578
634,K-35-075-3_x4032_y0.png,K-35-075-3,20pct,353689.9451770351,4631224.903934232,355625.3576073538,4633160.316364551,5.040136537288315
635,K-35-063-1_Granit_4326_x4032_y2352.png,K-35-063-1_Granit_4326,20pct,354587.1873864623,4675321.6683809245,356527.2157288592,4677261.696723321,5.052157141658578
636,K-35-065-2_GManastir_4326_x4032_y3696.png,K-35-065-2_GManastir_4326,20pct,458028.6282134107,4666652.544585188,459959.5147820903,4668583.431153867,5.028350439269919
637,K-35-042-3_x672_y336.png,K-35-042-3,20pct,462253.53964456345,4738788.30291384,464171.6869099042,4740706.450179181,4.995175170158139
638,K-35-077-1_x3024_y1680.png,K-35-077-1,20pct,432052.1976378997,4639829.624352952,433984.3855041929,4641761.812219245,5.031739235138502
639,K-35-065-2_GManastir_4326_x0_y2352.png,K-35-065-2_GManastir_4326,20pct,437754.3192422743,4673410.647575567,439685.2058109539,4675341.534144246,5.028350439269919
640,K-35-051-4_x2352_y3696.png,K-35-051-4,20pct,367480.48327019496,4686288.966186287,369404.6242454358,4688213.1071615275,5.010783789689715
641,K-35-065-3_Glavan_4326_x1344_y1344.png,K-35-065-3_Glavan_4326,20pct,423606.2502034215,4660225.832675415,425541.7076706974,4662161.290142691,5.040253821031001
642,K-35-075-2_x672_y1008.png,K-35-075-2,20pct,357940.1575978709,4644207.497807314,359872.65264572296,4646139.992855166,5.032539187114708
643,K-35-076-2_x3696_y1680.png,K-35-076-2,20pct,414675.2394748958,4640101.247976953,416607.50928654784,4642033.517788605,5.031952634510465
644,K-35-075-3_x672_y1008.png,K-35-075-3,20pct,336755.0864117465,4626144.446304645,338690.4988420652,4628079.858734964,5.040136537288315
645,K-35-042-3_x1008_y3696.png,K-35-042-3,20pct,463931.9185017366,4722004.514342109,465850.0657670773,4723922.66160745,4.995175170158139
646,K-35-055-4_x2688_y1008.png,K-35-055-4,20pct,533857.5149774658,4698423.182794914,535781.2498091569,4700346.917626604,5.0097261241953674
647,K-35-063-3_Tatarevo_4326_x1344_y1344.png,K-35-063-3_Tatarevo_4326,20pct,340584.63269144384,4661894.860639602,342527.355799538,4663837.583747696,5.059174760661942
648,K-35-064-4_Galabovo_4326_x336_y3360.png,K-35-064-4_Galabovo_4326,20pct,397766.36323511857,4650381.166556493,399703.63421481574,4652318.43753619,5.044976509628062
649,K-35-053-1_x1680_y672.png,K-35-053-1,20pct,426108.13502105867,4718957.931421109,428029.1809676869,4720878.977367736,5.002723819344283
650,K-35-055-4_x1680_y1680.png,K-35-055-4,20pct,528807.711044277,4695056.646839455,530731.445875968,4696980.381671146,5.0097261241953674
651,K-35-055-3_x3696_y3360.png,K-35-055-3,20pct,518386.81687729835,4686549.829665622,520310.52075454744,4688473.533542871,5.009645513669511
652,K-35-074-4_x2688_y672.png,K-35-074-4,20pct,326103.07712427375,4628351.261327922,328038.65439693636,4630286.838600585,5.040565814225526
653,K-35-042-3_x3696_y3360.png,K-35-042-3,20pct,477358.9493591217,4723682.893199282,479277.0966244624,4725601.040464623,4.995175170158139
654,K-35-077-2_x3360_y3024.png,K-35-077-2,20pct,454501.2113122387,4632855.920368786,456433.33767959103,4634788.046736138,5.031579081646669
655,K-35-066-4_x1680_y1344.png,K-35-066-4,20pct,487607.11587663065,4659585.294627661,489536.40449254954,4661514.58324358,5.02418910395545
656,K-35-074-3_x3024_y672.png,K-35-074-3,20pct,306983.6756812897,4628925.043695983,308919.43839259195,4630860.806407285,5.041048727349637
657,K-35-065-2_GManastir_4326_x3360_y0.png,K-35-065-2_GManastir_4326,20pct,454649.5767182213,4685237.327808729,456580.46328690095,4687168.214377409,5.028350439269919
658,K-35-054-4_Voynika_x2016_y3024.png,K-35-054-4_Voynika,20pct,489374.41152041976,4688206.413015834,491298.1307432405,4690130.132238654,5.0096854760956075
659,K-35-065-2_GManastir_4326_x4032_y1344.png,K-35-065-2_GManastir_4326,20pct,458028.6282134107,4678479.224818351,459959.5147820903,4680410.11138703,5.028350439269919
660,K-35-063-2_Chirpan_4326_x1344_y0.png,K-35-063-2_Chirpan_4326,20pct,361709.1166368115,4686689.2597499695,363647.26644987863,4688627.409563037,5.047265138195598
661,K-35-054-4_Voynika_x2016_y2016.png,K-35-054-4_Voynika,20pct,489374.41152041976,4693256.175975738,491298.1307432405,4695179.895198558,5.0096854760956075
662,K-35-074-4_x1680_y672.png,K-35-074-4,20pct,321022.18678353436,4628351.261327922,322957.76405619696,4630286.838600585,5.040565814225526
663,K-35-066-2_x672_y1344.png,K-35-066-2,20pct,482591.97945649584,4678103.707399161,484518.4862221472,4680030.214164812,5.016944702217036
664,K-35-054-4_Voynika_x672_y672.png,K-35-054-4_Voynika,20pct,482641.3942405473,4699989.193255611,484565.11346336803,4701912.912478431,5.0096854760956075
665,K-35-077-3_x1344_y3024.png,K-35-077-3,20pct,423393.49499121733,4614537.263002498,425328.4539364421,4616472.221947723,5.038955586522813
666,K-35-051-3_x3024_y0.png,K-35-051-3,20pct,350251.5133668317,4705263.009537369,352175.7947744335,4707187.290944971,5.011149498962975
667,K-35-065-4_x2688_y1008.png,K-35-065-4,20pct,451262.3885219136,4661515.152964076,453191.7383906544,4663444.502832817,5.024348616512422
668,K-35-063-2_Chirpan_4326_x0_y2016.png,K-35-063-2_Chirpan_4326,20pct,354925.59229107667,4676513.973231367,356863.7421041438,4678452.123044434,5.047265138195598
669,K-35-074-4_x672_y1680.png,K-35-074-4,20pct,315941.29644279496,4623270.3709871825,317876.87371545756,4625205.948259845,5.040565814225526
670,K-35-074-3_x2688_y1008.png,K-35-074-3,20pct,305289.8833089002,4627231.251323594,307225.64602020243,4629167.014034896,5.041048727349637
671,K-35-055-3_x1344_y3696.png,K-35-055-3,20pct,506604.13062914764,4684866.588773028,508527.8345063967,4686790.292650277,5.009645513669511
672,K-35-051-3_x1344_y1344.png,K-35-051-3,20pct,341832.7822085738,4698528.0246107625,343757.06361617555,4700452.306018365,5.011149498962975
673,K-35-076-1_x0_y3696.png,K-35-076-1,20pct,375317.85103313136,4630288.291319528,377250.2232380006,4632220.663524397,5.032219283513617
674,K-35-074-3_x3360_y2352.png,K-35-074-3,20pct,308677.46805367916,4620456.081834036,310613.2307649814,4622391.844545338,5.041048727349637
675,K-35-051-4_x1008_y3024.png,K-35-051-4,20pct,360745.9898568521,4689656.212892959,362670.13083209295,4691580.3538681995,5.010783789689715
676,K-35-066-2_x3024_y2016.png,K-35-066-2,20pct,494391.8333961104,4674732.320559271,496318.34016176173,4676658.827324922,5.016944702217036
677,K-35-055-4_x336_y672.png,K-35-055-4,20pct,522074.6391333584,4700106.450772644,523998.3739650494,4702030.185604335,5.0097261241953674
678,K-35-077-3_x2352_y3024.png,K-35-077-3,20pct,428472.7622224323,4614537.263002498,430407.72116765706,4616472.221947723,5.038955586522813
679,K-35-067-1_x4032_y3024.png,K-35-067-1,20pct,520099.2500286082,4669701.974818916,522025.7342100497,4671628.459000357,5.016885889170529
680,K-35-067-3_x2352_y1344.png,K-35-067-3,20pct,511687.87832403544,4659611.975561363,513617.13714231935,4661541.234379646,5.024111505947682
681,K-35-065-3_Glavan_4326_x4032_y672.png,K-35-065-3_Glavan_4326,20pct,437154.4524743527,4663612.883243147,439089.90994162863,4665548.340710423,5.040253821031001
682,K-35-055-3_x2016_y672.png,K-35-055-3,20pct,509970.61241433356,4700015.756806365,511894.31629158265,4701939.460683614,5.009645513669511
683,K-35-075-3_x0_y2688.png,K-35-075-3,20pct,333368.1146586888,4617677.016922001,335303.5270890075,4619612.42935232,5.040136537288315
684,K-35-075-4_x0_y1680.png,K-35-075-4,20pct,354181.8096484159,4622304.976927413,356117.0778263951,4624240.245105392,5.039760880154215
685,K-35-055-2_x4032_y0.png,K-35-055-2,20pct,540506.6707030707,4721982.784061938,542427.6122276258,4723903.725586493,5.002451886862218
686,K-35-077-1_x3360_y672.png,K-35-077-1,20pct,433742.8620209063,4644901.617501971,435675.0498871995,4646833.805368264,5.031739235138502
687,K-35-053-4_Boyadzhik_x2016_y1008.png,K-35-053-4_Boyadzhik,20pct,448182.0177278658,4698547.945116097,450105.7973850939,4700471.724773325,5.009842857364826
688,K-35-076-4_x2688_y2352.png,K-35-076-4,20pct,409353.5652604744,4618194.742964985,411288.60669802583,4620129.784402536,5.039170410290201
689,K-35-051-3_x2688_y336.png,K-35-051-3,20pct,348567.7671351801,4703579.263305717,350492.0485427819,4705503.544713319,5.011149498962975
690,K-35-050-4_x672_y3360.png,K-35-050-4,20pct,317867.94969396066,4688938.958437666,319792.39157711004,4690863.400320816,5.0115674040348495
691,K-35-042-3_x1008_y1680.png,K-35-042-3,20pct,463931.9185017366,4732074.787485147,465850.0657670773,4733992.934750488,4.995175170158139
692,K-35-076-3_x3696_y3360.png,K-35-076-3,20pct,393620.94975460944,4613446.589112911,395556.09426908847,4615381.73362739,5.039438839789152
693,K-35-065-2_GManastir_4326_x1008_y0.png,K-35-065-2_GManastir_4326,20pct,442822.89648505836,4685237.327808729,444753.783053738,4687168.214377409,5.028350439269919
694,K-35-077-4_x1008_y3360.png,K-35-077-4,20pct,442512.9172806679,4612633.321297462,444447.8143166553,4614568.218333449,5.038794364550388
695,K-35-075-2_x2352_y0.png,K-35-075-2,20pct,366394.82343222364,4649280.297307925,368327.3184800757,4651212.792355778,5.032539187114708
696,K-35-077-3_x3696_y1680.png,K-35-077-3,20pct,435245.11853071884,4621309.619310784,437180.0774759436,4623244.578256009,5.038955586522813
697,K-35-074-4_x672_y3360.png,K-35-074-4,20pct,315941.29644279496,4614802.220419284,317876.87371545756,4616737.797691947,5.040565814225526
698,K-35-053-2_x3024_y0.png,K-35-053-2,20pct,453373.34684804076,4722107.756621526,455294.33293114766,4724028.742704633,5.002567924757538
699,K-35-067-2_x2688_y1680.png,K-35-067-2,20pct,533931.4435651704,4676535.19511302,535857.9660813428,4678461.717629192,5.016985719198904
700,K-35-074-4_x336_y2688.png,K-35-074-4,20pct,314247.66632921516,4618189.480646444,316183.24360187777,4620125.057919106,5.040565814225526
701,K-35-053-4_Boyadzhik_x4032_y3696.png,K-35-053-4_Boyadzhik,20pct,458281.8609283134,4685081.4875155,460205.6405855415,4687005.267172728,5.009842857364826
702,K-35-064-1_Sredets_4326_x672_y3360.png,K-35-064-1_Sredets_4326,20pct,379022.2036784659,4669291.681625219,380958.5711489185,4671228.049095672,5.042623620970214
703,K-35-054-3_Yambol_x3696_y3360.png,K-35-054-3_Yambol,20pct,477194.55633609975,4686613.794911353,479118.29575825366,4688537.534333507,5.009738078525818
704,K-35-055-4_x3024_y336.png,K-35-055-4,20pct,535540.7829551955,4701789.718750373,537464.5177868865,4703713.453582064,5.0097261241953674
705,K-35-074-4_x2352_y1680.png,K-35-074-4,20pct,324409.44701069396,4623270.3709871825,326345.02428335656,4625205.948259845,5.040565814225526
706,K-35-074-2_x336_y3696.png,K-35-074-2,20pct,314729.3929673349,4631644.431123846,316662.19505982817,4633577.23321634,5.033338782534581
707,K-35-075-3_x3696_y0.png,K-35-075-3,20pct,351996.4593005063,4631224.903934232,353931.871730825,4633160.316364551,5.040136537288315
708,K-35-075-4_x4032_y3360.png,K-35-075-4,20pct,374502.1255171974,4613838.178648753,376437.39369517664,4615773.446826733,5.039760880154215
709,K-35-067-1_x4032_y336.png,K-35-067-1,20pct,520099.2500286082,4683187.364089007,522025.7342100497,4685113.848270448,5.016885889170529
710,K-35-055-3_x3696_y3696.png,K-35-055-3,20pct,518386.81687729835,4684866.588773028,520310.52075454744,4686790.292650277,5.009645513669511
711,K-35-055-2_x3024_y2352.png,K-35-055-2,20pct,535464.1992011137,4710217.017224038,537385.1407256688,4712137.958748593,5.002451886862218
712,K-35-053-1_x336_y336.png,K-35-053-1,20pct,419384.47420785995,4720638.846624409,421305.52015448816,4722559.892571037,5.002723819344283
713,K-35-077-2_x2688_y1008.png,K-35-077-2,20pct,451119.9901693721,4642999.583797386,453052.11653672444,4644931.710164738,5.031579081646669
714,K-35-076-3_x672_y3360.png,K-35-076-3,20pct,378381.68670308683,4613446.589112911,380316.83121756586,4615381.73362739,5.039438839789152
715,K-35-076-2_x2016_y1344.png,K-35-076-2,20pct,406221.55904891825,4641791.984062148,408153.82886057027,4643724.2538738,5.031952634510465
716,K-35-064-3_Dimitrovgrad_4326_x336_y336.png,K-35-064-3_Dimitrovgrad_4326,20pct,377006.5303011782,4666028.920098541,378945.5469118251,4667967.936709188,5.049522423559513
717,K-35-052-2_x2688_y2688.png,K-35-052-2,20pct,410609.2747009216,4709144.461029721,412530.400414272,4711065.586743072,5.002931545183249
718,K-35-067-1_x0_y3024.png,K-35-067-1,20pct,499871.16612347285,4669701.974818916,501797.65030491434,4671628.459000357,5.016885889170529
719,K-35-053-4_Boyadzhik_x2016_y336.png,K-35-053-4_Boyadzhik,20pct,448182.0177278658,4701914.559516246,450105.7973850939,4703838.339173474,5.009842857364826
720,K-35-067-2_x336_y3360.png,K-35-067-2,20pct,522131.49315361475,4668106.659104765,524058.0156697871,4670033.181620938,5.016985719198904
721,K-35-055-4_x2352_y2688.png,K-35-055-4,20pct,532174.2469997363,4690006.8429062655,534097.9818314273,4691930.577737956,5.0097261241953674
722,K-35-064-4_Galabovo_4326_x2016_y336.png,K-35-064-4_Galabovo_4326,20pct,406241.9237712936,4665637.175521608,408179.1947509908,4667574.446501305,5.044976509628062
723,K-35-075-2_x3360_y1344.png,K-35-075-2,20pct,371467.6229328353,4642516.564640443,373400.11798068736,4644449.059688295,5.032539187114708
724,K-35-052-3_x4032_y2688.png,K-35-052-3,20pct,396494.3962692916,4690947.079472974,398418.41685635014,4692871.100060033,5.0104702787983415
725,K-35-076-2_x1680_y2016.png,K-35-076-2,20pct,404530.82296372275,4638410.511891757,406463.09277537477,4640342.781703409,5.031952634510465
726,K-35-074-1_x3360_y1008.png,K-35-074-1,20pct,309191.20168868767,4645748.03541048,311124.18798837985,4647681.021710171,5.033818488781738
727,K-35-055-3_x3360_y1008.png,K-35-055-3,20pct,516703.57598470536,4698332.515913772,518627.27986195445,4700256.219791021,5.009645513669511
728,K-35-075-3_x0_y336.png,K-35-075-3,20pct,333368.1146586888,4629531.418057703,335303.5270890075,4631466.830488022,5.040136537288315
729,K-35-054-3_Yambol_x336_y2016.png,K-35-054-3_Yambol,20pct,460361.836392253,4693346.882888892,462285.5758144069,4695270.622311045,5.009738078525818
730,K-35-050-4_x3360_y0.png,K-35-050-4,20pct,331339.0428760063,4705777.824915223,333263.48475915566,4707702.266798372,5.0115674040348495
731,K-35-076-3_x2688_y3696.png,K-35-076-3,20pct,388541.19540410186,4611753.3376627425,390476.3399185809,4613688.482177221,5.039438839789152
732,K-35-065-4_x2016_y3360.png,K-35-065-4,20pct,447886.0262516173,4649697.885018039,449815.37612035807,4651627.234886779,5.024348616512422
733,K-35-055-1_x2016_y672.png,K-35-055-1,20pct,509955.98202704417,4718530.377716388,511876.9000022679,4720451.295691611,5.002390560478489
734,K-35-063-3_Tatarevo_4326_x2016_y2352.png,K-35-063-3_Tatarevo_4326,20pct,343984.39813060866,4656795.212480855,345927.12123870285,4658737.935588949,5.059174760661942
735,K-35-051-3_x2016_y2016.png,K-35-051-3,20pct,345200.274671877,4695160.53214746,347124.55607947876,4697084.813555062,5.011149498962975
